id,pred
2013_1103_1107,0.4241396468733645
2013_1103_1112,0.287043457316657
2013_1103_1125,0.7092308027760093
2013_1103_1129,0.5600338267178961
2013_1103_1137,0.5841136569077274
2013_1103_1139,0.4823091550520968
2013_1103_1143,0.4257177592690805
2013_1103_1153,0.15658628840649375
2013_1103_1160,0.5541404723967944
2013_1103_1161,0.4610146026341087
2013_1103_1166,0.3033342352622648
2013_1103_1172,0.6188134200025355
2013_1103_1181,0.33842519431744394
2013_1103_1195,0.6463125409686086
2013_1103_1196,0.2773380828548871
2013_1103_1207,0.5841714560725362
2013_1103_1211,0.3424371936809394
2013_1103_1217,0.3670684106758279
2013_1103_1228,0.37651409434234895
2013_1103_1231,0.6575333053543196
2013_1103_1233,0.5283603074732962
2013_1103_1235,0.48500566127391626
2013_1103_1241,0.5772370564736974
2013_1103_1242,0.4304024875291187
2013_1103_1243,0.587333472568917
2013_1103_1247,0.5372112913754983
2013_1103_1251,0.6427666679434811
2013_1103_1254,0.7281392506976831
2013_1103_1257,0.19639421312673722
2013_1103_1266,0.5676268403859771
2013_1103_1272,0.3422152507058416
2013_1103_1274,0.243909639400223
2013_1103_1276,0.19198474352161704
2013_1103_1277,0.4014939431138258
2013_1103_1278,0.3264087549841025
2013_1103_1279,0.3384727979070452
2013_1103_1281,0.646615647692197
2013_1103_1285,0.3948235179831269
2013_1103_1292,0.6965283735876326
2013_1103_1299,0.6666781921689203
2013_1103_1301,0.3493317802185471
2013_1103_1307,0.41742247838447827
2013_1103_1308,0.8274910064069512
2013_1103_1314,0.15160725605604752
2013_1103_1322,0.9436478551154441
2013_1103_1323,0.33250021952544495
2013_1103_1326,0.3272484929401129
2013_1103_1328,0.3377487159526255
2013_1103_1329,0.5422098397005827
2013_1103_1332,0.6458684062429741
2013_1103_1334,0.6510951157126853
2013_1103_1338,0.5476730630304556
2013_1103_1355,0.5732332649089888
2013_1103_1361,0.03880809023573587
2013_1103_1380,0.4928416604130687
2013_1103_1387,0.4603231002015769
2013_1103_1388,0.3141528181637171
2013_1103_1393,0.23244962248949802
2013_1103_1396,0.40009990797979517
2013_1103_1417,0.40482917914585276
2013_1103_1424,0.23258951035367423
2013_1103_1433,0.2625902454915425
2013_1103_1434,0.7039717525405342
2013_1103_1437,0.4681501773461433
2013_1103_1443,0.4832554387501756
2013_1103_1455,0.27384108498707455
2013_1103_1458,0.33433040163217104
2013_1107_1112,0.1836192747926854
2013_1107_1125,0.4587960930167396
2013_1107_1129,0.3969309413105042
2013_1107_1137,0.5477898503661892
2013_1107_1139,0.4395570477368369
2013_1107_1143,0.5247071655206821
2013_1107_1153,0.29983675351679423
2013_1107_1160,0.5092314787533176
2013_1107_1161,0.5346212287364773
2013_1107_1166,0.4954242478987183
2013_1107_1172,0.4670503436664606
2013_1107_1181,0.2556784465812173
2013_1107_1195,0.60153200648569
2013_1107_1196,0.32232916845952103
2013_1107_1207,0.4270838633180242
2013_1107_1211,0.09803736198561706
2013_1107_1217,0.3784267629820811
2013_1107_1228,0.42425668211878614
2013_1107_1231,0.4060861720487783
2013_1107_1233,0.2306933999825134
2013_1107_1235,0.30134427456461066
2013_1107_1241,0.44023845624065433
2013_1107_1242,0.18382615341576788
2013_1107_1243,0.3951978483968796
2013_1107_1247,0.3712895897913732
2013_1107_1251,0.8023933571018795
2013_1107_1254,0.5902750308476261
2013_1107_1257,0.11660450848258465
2013_1107_1266,0.2296378510836878
2013_1107_1272,0.39698953175844365
2013_1107_1274,0.2836503348868602
2013_1107_1276,0.3543232760703606
2013_1107_1277,0.09789534790484934
2013_1107_1278,0.518166968087249
2013_1107_1279,0.5899755121866792
2013_1107_1281,0.3541137077595001
2013_1107_1285,0.5588729375184868
2013_1107_1292,0.6130115017282862
2013_1107_1299,0.682676621148413
2013_1107_1301,0.44465761217516847
2013_1107_1307,0.41430648432151995
2013_1107_1308,0.5092358731132882
2013_1107_1314,0.2034329497678921
2013_1107_1322,0.5998866791791942
