id,pred
2013_1103_1107,0.40602207502506676
2013_1103_1112,0.21100569982840375
2013_1103_1125,0.415306792886159
2013_1103_1129,0.5277235006533761
2013_1103_1137,0.5964941702168641
2013_1103_1139,0.37632044002567083
2013_1103_1143,0.4959150286423737
2013_1103_1153,0.3063384518541191
2013_1103_1160,0.580270154128638
2013_1103_1161,0.5899201004901953
2013_1103_1166,0.3256513115549217
2013_1103_1172,0.563080806904922
2013_1103_1181,0.1906566700012907
2013_1103_1195,0.6002860831716808
2013_1103_1196,0.22848763839387115
2013_1103_1207,0.5282926035448181
2013_1103_1211,0.18319316094401175
2013_1103_1217,0.35394977992735654
2013_1103_1228,0.2853882752846653
2013_1103_1231,0.33703155088020126
2013_1103_1233,0.4542525640117935
2013_1103_1235,0.279830608903615
2013_1103_1241,0.6734349341989869
2013_1103_1242,0.1651326154028321
2013_1103_1243,0.6062892277576026
2013_1103_1247,0.5227324626429932
2013_1103_1251,0.7583556015732265
2013_1103_1254,0.6406319124639941
2013_1103_1257,0.15421981473522106
2013_1103_1266,0.3339489436448214
2013_1103_1272,0.3554657300887772
2013_1103_1274,0.21868585997022996
2013_1103_1276,0.24358728035801122
2013_1103_1277,0.25703397050839194
2013_1103_1278,0.4177069149421641
2013_1103_1279,0.4142897371452851
2013_1103_1281,0.38485213090712306
2013_1103_1285,0.5404085003139003
2013_1103_1292,0.6353550011766605
2013_1103_1299,0.8523700013289196
2013_1103_1301,0.43903605921015193
2013_1103_1307,0.40994227009019324
2013_1103_1308,0.48155199254089803
2013_1103_1314,0.16635595919003254
2013_1103_1322,0.7976876819604992
2013_1103_1323,0.2804618261420034
2013_1103_1326,0.1612185595915779
2013_1103_1328,0.38644189838146414
2013_1103_1329,0.5399291305111973
2013_1103_1332,0.44715322638272154
2013_1103_1334,0.8354754331366189
2013_1103_1338,0.2718367216591058
2013_1103_1355,0.5683729154863448
2013_1103_1361,0.22463878047187663
2013_1103_1380,0.8143684159448099
2013_1103_1387,0.6634589602153588
2013_1103_1388,0.21613777164713494
2013_1103_1393,0.1710891021674405
2013_1103_1396,0.5613929229257605
2013_1103_1417,0.3215374707443968
2013_1103_1424,0.38250184818546845
2013_1103_1433,0.17565604802821358
2013_1103_1434,0.7243495801713913
2013_1103_1437,0.3056281227665368
2013_1103_1443,0.5110301707549547
2013_1103_1455,0.17619446150579263
2013_1103_1458,0.1303523004270741
2013_1107_1112,0.29511091668423267
2013_1107_1125,0.5265038824523989
2013_1107_1129,0.6362657072274871
2013_1107_1137,0.6982678985085411
2013_1107_1139,0.4857511257996518
2013_1107_1143,0.6063140351781467
2013_1107_1153,0.4087563715385822
2013_1107_1160,0.6839679139850224
2013_1107_1161,0.6924971676847249
2013_1107_1166,0.43051866126151955
2013_1107_1172,0.6685999502854094
2013_1107_1181,0.26942060189214584
2013_1107_1195,0.7015818805634079
2013_1107_1196,0.3167634579505279
2013_1107_1207,0.6367940346595268
2013_1107_1211,0.25986376522106314
2013_1107_1217,0.4616908680405885
2013_1107_1228,0.3846863129205489
2013_1107_1231,0.44315530582406815
2013_1107_1233,0.5657868359216338
2013_1107_1235,0.37821836803948944
2013_1107_1241,0.7634967528794102
2013_1107_1242,0.23643241455057842
2013_1107_1243,0.7068067514221358
2013_1107_1247,0.6316210261652419
2013_1107_1251,0.8308790296252369
2013_1107_1254,0.7361965154629757
2013_1107_1257,0.22206103703701277
2013_1107_1266,0.43974588095409534
2013_1107_1272,0.4633373233244775
2013_1107_1274,0.30467022581691944
2013_1107_1276,0.3351625201418714
2013_1107_1277,0.351316521614598
2013_1107_1278,0.5289652540378794
2013_1107_1279,0.5254592392386949
2013_1107_1281,0.4947955058026625
2013_1107_1285,0.647980047481316
2013_1107_1292,0.7317352472406066
2013_1107_1299,0.9003838017751218
2013_1107_1301,0.550603576044907
2013_1107_1307,0.5209828513244379
2013_1107_1308,0.5925118984192009
2013_1107_1314,0.23803336534297578
2013_1107_1322,0.8605768390316986
2013_1107_1323,0.37895473732155166
2013_1107_1326,0.23129657823285316
2013_1107_1328,0.49647289028427294
2013_1107_1329,0.6475396999099967
2013_1107_1332,0.55872896149164
2013_1107_1334,0.8882635786627903
2013_1107_1338,0.3688533870632659
2013_1107_1355,0.6733553952778207
2013_1107_1361,0.3120289995751098
2013_1107_1380,0.8728985381443841
2013_1107_1387,0.7552722031865199
2013_1107_1388,0.3015068835658151
2013_1107_1393,0.24420845513987918
2013_1107_1396,0.6670786877510649
2013_1107_1417,0.425916777768869
2013_1107_1424,0.4923111492672057
2013_1107_1433,0.2501382132626736
2013_1107_1434,0.8044472790273937
2013_1107_1437,0.4079482248724037
2013_1107_1443,0.6206510714998407
2013_1107_1455,0.2508354581924358
2013_1107_1458,0.19005349216965042
2013_1112_1125,0.7397278083235426
2013_1112_1129,0.8172210233316642
2013_1112_1137,0.8553882160993553
2013_1112_1139,0.7071181314468955
2013_1112_1143,0.7974260081235243
2013_1112_1153,0.6386086706053263
2013_1112_1160,0.8469019791760753
2013_1112_1161,0.8519854885341176
2013_1112_1166,0.6589691957468117
2013_1112_1172,0.8375756141554704
2013_1112_1181,0.48522309041840644
2013_1112_1195,0.85732910878658
2013_1112_1196,0.542336759039643
2013_1112_1207,0.8175618760794641
2013_1112_1211,0.4729670286630516
2013_1112_1217,0.6867356196610053
2013_1112_1228,0.615084388815801
2013_1112_1231,0.6704173419840969
2013_1112_1233,0.7690795519512406
2013_1112_1235,0.6085740131824848
2013_1112_1241,0.8919085771984753
2013_1112_1242,0.44179016197307547
2013_1112_1243,0.860369785208792
2013_1112_1247,0.8142123226607957
2013_1112_1251,0.9262394859759864
2013_1112_1254,0.8770441476510932
2013_1112_1257,0.421832218696304
2013_1112_1266,0.6673549098678386
2013_1112_1272,0.6881586708094533
2013_1112_1274,0.5282905173800888
2013_1112_1276,0.5630407967439776
2013_1112_1277,0.5805866288755167
2013_1112_1278,0.7416247133065103
2013_1112_1279,0.738920316916901
2013_1112_1281,0.7145570378233976
2013_1112_1285,0.8247130804055188
2013_1112_1292,0.874558943205402
2013_1112_1299,0.9585103220686201
2013_1112_1301,0.7579639255971417
2013_1112_1307,0.7354437284131357
2013_1112_1308,0.7879810770540293
2013_1112_1314,0.44397312727832466
2013_1112_1322,0.9403932098765424
2013_1112_1323,0.6093193714534368
2013_1112_1326,0.4347332479768346
2013_1112_1328,0.7159236835437783
2013_1112_1329,0.8244339113469651
2013_1112_1332,0.7639474457752253
2013_1112_1334,0.9530938745673193
2013_1112_1338,0.5990000500860134
2013_1112_1355,0.840484826082643
2013_1112_1361,0.5368800903135336
2013_1112_1380,0.94610281374416
2013_1112_1387,0.8874915813069963
2013_1112_1388,0.5245569381971682
2013_1112_1393,0.4523193031112914
2013_1112_1396,0.8366404999555539
2013_1112_1417,0.6547328721278353
2013_1112_1424,0.7125254912089779
2013_1112_1433,0.46022522944894023
2013_1112_1434,0.9131537331603834
2013_1112_1437,0.6378363357246547
2013_1112_1443,0.8070184481537347
2013_1112_1455,0.4611479454960254
2013_1112_1458,0.37490679679773414
2013_1125_1129,0.6273413047623474
2013_1125_1137,0.690123864480657
2013_1125_1139,0.4761741112765879
2013_1125_1143,0.5971200749461391
2013_1125_1153,0.39951803291735444
2013_1125_1160,0.6756172136282278
2013_1125_1161,0.6842678042400462
2013_1125_1166,0.42113881364022454
2013_1125_1172,0.66004500697858
2013_1125_1181,0.2619362526000872
2013_1125_1195,0.6934880301242542
2013_1125_1196,0.30851933446420315
2013_1125_1207,0.6278750135897746
2013_1125_1211,0.2525531247031003
2013_1125_1217,0.45217111719998604
2013_1125_1228,0.37564634763443705
2013_1125_1231,0.4337098187797772
2013_1125_1233,0.5563389750680394
2013_1125_1235,0.3692391877466622
2013_1125_1241,0.7564993531263364
2013_1125_1242,0.22957649180408377
2013_1125_1243,0.698793772360783
